device_id,device_type,measure_time,serial_number,coordinates,temperature,oxygen_mpl,oxygen_per,oxygen_ppm,timestamp,date_time
wando01,Buoy,1731844364364,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73638916015625}","{'value': 18.235292434692383, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:52:44.364,2024-11-17 11:52:44
wando01,Buoy,1731844300062,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73638916015625}","{'value': 18.232219696044922, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:51:40.062,2024-11-17 11:51:40
wando01,Buoy,1731844235742,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73638916015625}","{'value': 18.239944458007812, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:50:35.742,2024-11-17 11:50:35
wando01,Buoy,1731844171443,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73638916015625}","{'value': 18.233116149902344, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:49:31.443,2024-11-17 11:49:31
wando01,Buoy,1731844107134,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73638916015625}","{'value': 18.233116149902344, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:48:27.134,2024-11-17 11:48:27
wando01,Buoy,1731844042832,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73638916015625}","{'value': 18.221603393554688, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:47:22.832,2024-11-17 11:47:22
wando01,Buoy,1731843978534,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73638916015625}","{'value': 18.23046112060547, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:46:18.534,2024-11-17 11:46:18
wando01,Buoy,1731843914232,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73638916015625}","{'value': 18.217666625976562, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:45:14.232,2024-11-17 11:45:14
wando01,Buoy,1731843849913,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73638916015625}","{'value': 18.22395896911621, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:44:09.913,2024-11-17 11:44:09
wando01,Buoy,1731843785601,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73638916015625}","{'value': 18.191091537475586, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:43:05.601,2024-11-17 11:43:05
wando01,Buoy,1731843721243,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73638916015625}","{'value': 18.199918746948242, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:42:01.243,2024-11-17 11:42:01
wando01,Buoy,1731843656920,SN-PODOC-3833,"{'latitude': 34.38249206542969, 'longitude': 126.73638916015625}","{'value': 18.17591094970703, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:40:56.920,2024-11-17 11:40:56
wando01,Buoy,1731843592594,SN-PODOC-3833,"{'latitude': 34.38249206542969, 'longitude': 126.73639678955078}","{'value': 18.15252685546875, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:39:52.594,2024-11-17 11:39:52
wando01,Buoy,1731843528293,SN-PODOC-3833,"{'latitude': 34.38249206542969, 'longitude': 126.73639678955078}","{'value': 18.15559959411621, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:38:48.293,2024-11-17 11:38:48
wando01,Buoy,1731843463983,SN-PODOC-3833,"{'latitude': 34.38249206542969, 'longitude': 126.73639678955078}","{'value': 18.155241012573242, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:37:43.983,2024-11-17 11:37:43
wando01,Buoy,1731843399683,SN-PODOC-3833,"{'latitude': 34.38249206542969, 'longitude': 126.73639678955078}","{'value': 18.14256477355957, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:36:39.683,2024-11-17 11:36:39
wando01,Buoy,1731843335373,SN-PODOC-3833,"{'latitude': 34.38249206542969, 'longitude': 126.73639678955078}","{'value': 18.143043518066406, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:35:35.373,2024-11-17 11:35:35
wando01,Buoy,1731843271062,SN-PODOC-3833,"{'latitude': 34.38249206542969, 'longitude': 126.73639678955078}","{'value': 18.143461227416992, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:34:31.062,2024-11-17 11:34:31
wando01,Buoy,1731843206833,SN-PODOC-3833,"{'latitude': 34.38249206542969, 'longitude': 126.73639678955078}","{'value': 18.127981185913086, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:33:26.833,2024-11-17 11:33:26
wando01,Buoy,1731843142601,SN-PODOC-3833,"{'latitude': 34.38249206542969, 'longitude': 126.73639678955078}","{'value': 18.113574981689453, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:32:22.601,2024-11-17 11:32:22
wando01,Buoy,1731843078371,SN-PODOC-3833,"{'latitude': 34.38249206542969, 'longitude': 126.73639678955078}","{'value': 18.11685562133789, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:31:18.371,2024-11-17 11:31:18
wando01,Buoy,1731843014140,SN-PODOC-3833,"{'latitude': 34.38249588012695, 'longitude': 126.73639678955078}","{'value': 18.11685562133789, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:30:14.140,2024-11-17 11:30:14
wando01,Buoy,1731842949919,SN-PODOC-3833,"{'latitude': 34.38249969482422, 'longitude': 126.73641967773438}","{'value': 18.11160659790039, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:29:09.919,2024-11-17 11:29:09
wando01,Buoy,1731842885690,SN-PODOC-3833,"{'latitude': 34.38249206542969, 'longitude': 126.73640441894531}","{'value': 18.125146865844727, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:28:05.690,2024-11-17 11:28:05
wando01,Buoy,1731842821460,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73641967773438}","{'value': 18.13370704650879, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:27:01.460,2024-11-17 11:27:01
wando01,Buoy,1731842757240,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73641967773438}","{'value': 18.12419319152832, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:25:57.240,2024-11-17 11:25:57
wando01,Buoy,1731842693006,SN-PODOC-3833,"{'latitude': 34.3824806213379, 'longitude': 126.73641967773438}","{'value': 18.1164379119873, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:24:53.006,2024-11-17 11:24:53
wando01,Buoy,1731842628782,SN-PODOC-3833,"{'latitude': 34.3824806213379, 'longitude': 126.73641967773438}","{'value': 18.126340866088867, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:23:48.782,2024-11-17 11:23:48
wando01,Buoy,1731842564532,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73643493652344}","{'value': 18.129413604736328, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:22:44.532,2024-11-17 11:22:44
wando01,Buoy,1731842500299,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73643493652344}","{'value': 18.124879837036133, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:21:40.299,2024-11-17 11:21:40
wando01,Buoy,1731842436060,SN-PODOC-3833,"{'latitude': 34.38249206542969, 'longitude': 126.73643493652344}","{'value': 18.129980087280273, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:20:36.060,2024-11-17 11:20:36
wando01,Buoy,1731842371822,SN-PODOC-3833,"{'latitude': 34.38249206542969, 'longitude': 126.73643493652344}","{'value': 18.125446319580078, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:19:31.822,2024-11-17 11:19:31
wando01,Buoy,1731842307028,SN-PODOC-3833,"{'latitude': 34.382511138916016, 'longitude': 126.7364501953125}","{'value': 18.124074935913086, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:18:27.028,2024-11-17 11:18:27
wando01,Buoy,1731842177634,SN-PODOC-3833,"{'latitude': 34.382484436035156, 'longitude': 126.73641967773438}","{'value': 18.12801170349121, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:16:17.634,2024-11-17 11:16:17
wando01,Buoy,1731842113345,SN-PODOC-3833,"{'latitude': 34.382484436035156, 'longitude': 126.73641967773438}","{'value': 18.135169982910156, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:15:13.345,2024-11-17 11:15:13
wando01,Buoy,1731842049035,SN-PODOC-3833,"{'latitude': 34.382503509521484, 'longitude': 126.73641967773438}","{'value': 18.1320972442627, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:14:09.035,2024-11-17 11:14:09
wando01,Buoy,1731841984704,SN-PODOC-3833,"{'latitude': 34.382503509521484, 'longitude': 126.73641967773438}","{'value': 18.13138198852539, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:13:04.704,2024-11-17 11:13:04
wando01,Buoy,1731841920403,SN-PODOC-3833,"{'latitude': 34.382503509521484, 'longitude': 126.73641967773438}","{'value': 18.129680633544922, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:12:00.403,2024-11-17 11:12:00
wando01,Buoy,1731841856077,SN-PODOC-3833,"{'latitude': 34.382503509521484, 'longitude': 126.73641967773438}","{'value': 18.13039779663086, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:10:56.077,2024-11-17 11:10:56
wando01,Buoy,1731841791766,SN-PODOC-3833,"{'latitude': 34.382503509521484, 'longitude': 126.73641967773438}","{'value': 18.13063621520996, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:09:51.766,2024-11-17 11:09:51
wando01,Buoy,1731841727434,SN-PODOC-3833,"{'latitude': 34.382503509521484, 'longitude': 126.73641967773438}","{'value': 18.126340866088867, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:08:47.434,2024-11-17 11:08:47
wando01,Buoy,1731841663133,SN-PODOC-3833,"{'latitude': 34.382503509521484, 'longitude': 126.73641967773438}","{'value': 18.13376808166504, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:07:43.133,2024-11-17 11:07:43
wando01,Buoy,1731841598827,SN-PODOC-3833,"{'latitude': 34.382503509521484, 'longitude': 126.73641967773438}","{'value': 18.120405197143555, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:06:38.827,2024-11-17 11:06:38
wando01,Buoy,1731841534448,SN-PODOC-3833,"{'latitude': 34.382503509521484, 'longitude': 126.73641967773438}","{'value': 18.118167877197266, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:05:34.448,2024-11-17 11:05:34
wando01,Buoy,1731841470130,SN-PODOC-3833,"{'latitude': 34.382503509521484, 'longitude': 126.73641967773438}","{'value': 18.12965202331543, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:04:30.130,2024-11-17 11:04:30
wando01,Buoy,1731841405833,SN-PODOC-3833,"{'latitude': 34.382503509521484, 'longitude': 126.73641967773438}","{'value': 18.11948013305664, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:03:25.833,2024-11-17 11:03:25
wando01,Buoy,1731841341517,SN-PODOC-3833,"{'latitude': 34.382503509521484, 'longitude': 126.73641967773438}","{'value': 18.090251922607422, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:02:21.517,2024-11-17 11:02:21
wando01,Buoy,1731841277216,SN-PODOC-3833,"{'latitude': 34.38249969482422, 'longitude': 126.73641967773438}","{'value': 18.12335777282715, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:01:17.216,2024-11-17 11:01:17
wando01,Buoy,1731841212913,SN-PODOC-3833,"{'latitude': 34.38249206542969, 'longitude': 126.73640441894531}","{'value': 18.130098342895508, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 11:00:12.913,2024-11-17 11:00:12
wando01,Buoy,1731841148596,SN-PODOC-3833,"{'latitude': 34.38249206542969, 'longitude': 126.73640441894531}","{'value': 18.130218505859375, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:59:08.596,2024-11-17 10:59:08
wando01,Buoy,1731841084265,SN-PODOC-3833,"{'latitude': 34.38249206542969, 'longitude': 126.73640441894531}","{'value': 18.14450454711914, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:58:04.265,2024-11-17 10:58:04
wando01,Buoy,1731841019969,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73640441894531}","{'value': 18.145458221435547, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:56:59.969,2024-11-17 10:56:59
wando01,Buoy,1731840955644,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73640441894531}","{'value': 18.143251419067383, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:55:55.644,2024-11-17 10:55:55
wando01,Buoy,1731840891335,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73639678955078}","{'value': 18.13129234313965, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:54:51.335,2024-11-17 10:54:51
wando01,Buoy,1731840827033,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73639678955078}","{'value': 18.12568473815918, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:53:47.033,2024-11-17 10:53:47
wando01,Buoy,1731840762724,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73639678955078}","{'value': 18.083003997802734, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:52:42.724,2024-11-17 10:52:42
wando01,Buoy,1731840698417,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73639678955078}","{'value': 18.076860427856445, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:51:38.417,2024-11-17 10:51:38
wando01,Buoy,1731840634125,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73639678955078}","{'value': 18.048168182373047, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:50:34.125,2024-11-17 10:50:34
wando01,Buoy,1731840569816,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73639678955078}","{'value': 18.05717658996582, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:49:29.816,2024-11-17 10:49:29
wando01,Buoy,1731840505515,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73639678955078}","{'value': 18.032480239868164, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:48:25.515,2024-11-17 10:48:25
wando01,Buoy,1731840441197,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73639678955078}","{'value': 18.029258728027344, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:47:21.197,2024-11-17 10:47:21
wando01,Buoy,1731840376887,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73639678955078}","{'value': 18.025800704956055, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:46:16.887,2024-11-17 10:46:16
wando01,Buoy,1731840312584,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73639678955078}","{'value': 18.03146743774414, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:45:12.584,2024-11-17 10:45:12
wando01,Buoy,1731840248285,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73639678955078}","{'value': 18.039907455444336, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:44:08.285,2024-11-17 10:44:08
wando01,Buoy,1731840183973,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73639678955078}","{'value': 18.08115577697754, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:43:03.973,2024-11-17 10:43:03
wando01,Buoy,1731840119595,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73639678955078}","{'value': 18.12681770324707, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:41:59.595,2024-11-17 10:41:59
wando01,Buoy,1731840055268,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73639678955078}","{'value': 18.115694046020508, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:40:55.268,2024-11-17 10:40:55
wando01,Buoy,1731839990950,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73639678955078}","{'value': 18.11858558654785, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:39:50.950,2024-11-17 10:39:50
wando01,Buoy,1731839926644,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73639678955078}","{'value': 18.13039779663086, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:38:46.644,2024-11-17 10:38:46
wando01,Buoy,1731839862345,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73640441894531}","{'value': 18.1346321105957, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:37:42.345,2024-11-17 10:37:42
wando01,Buoy,1731839798047,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73640441894531}","{'value': 18.127622604370117, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:36:38.047,2024-11-17 10:36:38
wando01,Buoy,1731839733744,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73640441894531}","{'value': 18.129562377929688, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:35:33.744,2024-11-17 10:35:33
wando01,Buoy,1731839669427,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73640441894531}","{'value': 18.13063621520996, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:34:29.427,2024-11-17 10:34:29
wando01,Buoy,1731839605198,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73640441894531}","{'value': 18.13063621520996, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:33:25.198,2024-11-17 10:33:25
wando01,Buoy,1731839540953,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73640441894531}","{'value': 18.1284294128418, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:32:20.953,2024-11-17 10:32:20
wando01,Buoy,1731839476702,SN-PODOC-3833,"{'latitude': 34.38248825073242, 'longitude': 126.73640441894531}","{'value': 18.110801696777344, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:31:16.702,2024-11-17 10:31:16
wando01,Buoy,1731839412453,SN-PODOC-3833,"{'latitude': 34.38249588012695, 'longitude': 126.73640441894531}","{'value': 18.10394287109375, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:30:12.453,2024-11-17 10:30:12
wando01,Buoy,1731839348215,SN-PODOC-3833,"{'latitude': 34.38249588012695, 'longitude': 126.73640441894531}","{'value': 18.082944869995117, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:29:08.215,2024-11-17 10:29:08
wando01,Buoy,1731839283966,SN-PODOC-3833,"{'latitude': 34.38249588012695, 'longitude': 126.73641204833984}","{'value': 18.02809715270996, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:28:03.966,2024-11-17 10:28:03
wando01,Buoy,1731839219713,SN-PODOC-3833,"{'latitude': 34.38249588012695, 'longitude': 126.73641204833984}","{'value': 18.02764892578125, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:26:59.713,2024-11-17 10:26:59
wando01,Buoy,1731839155484,SN-PODOC-3833,"{'latitude': 34.38249588012695, 'longitude': 126.73641204833984}","{'value': 18.03200340270996, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:25:55.484,2024-11-17 10:25:55
wando01,Buoy,1731839091243,SN-PODOC-3833,"{'latitude': 34.38249588012695, 'longitude': 126.73641204833984}","{'value': 18.02788734436035, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:24:51.243,2024-11-17 10:24:51
wando01,Buoy,1731839026998,SN-PODOC-3833,"{'latitude': 34.38247299194336, 'longitude': 126.73638916015625}","{'value': 18.031049728393555, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:23:46.998,2024-11-17 10:23:46
wando01,Buoy,1731838962774,SN-PODOC-3833,"{'latitude': 34.38247299194336, 'longitude': 126.73638916015625}","{'value': 18.025680541992188, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:22:42.774,2024-11-17 10:22:42
wando01,Buoy,1731838898532,SN-PODOC-3833,"{'latitude': 34.38247299194336, 'longitude': 126.73638916015625}","{'value': 17.98860740661621, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:21:38.532,2024-11-17 10:21:38
wando01,Buoy,1731838834302,SN-PODOC-3833,"{'latitude': 34.38247299194336, 'longitude': 126.73638916015625}","{'value': 17.98687744140625, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:20:34.302,2024-11-17 10:20:34
wando01,Buoy,1731838770044,SN-PODOC-3833,"{'latitude': 34.38247299194336, 'longitude': 126.73638916015625}","{'value': 18.005489349365234, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:19:30.044,2024-11-17 10:19:30
wando01,Buoy,1731838705312,SN-PODOC-3833,"{'latitude': 34.38247299194336, 'longitude': 126.73636627197266}","{'value': 18.017419815063477, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:18:25.312,2024-11-17 10:18:25
wando01,Buoy,1731838568670,SN-PODOC-3833,"{'latitude': 34.3824577331543, 'longitude': 126.73636627197266}","{'value': 18.029258728027344, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-17 10:16:08.670,2024-11-17 10:16:08
