device_id,device_type,measure_time,serial_number,coordinates,temperature,oxygen_mpl,oxygen_per,oxygen_ppm,timestamp,date_time
wando01,Buoy,1732287749355,SN-PODOC-3833,"{'latitude': 34.38242721557617, 'longitude': 126.73637390136719}","{'value': 15.380894660949707, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 15:02:29.355,2024-11-22 15:02:29
wando01,Buoy,1732287685058,SN-PODOC-3833,"{'latitude': 34.38242721557617, 'longitude': 126.73638153076172}","{'value': 15.353574752807617, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 15:01:25.058,2024-11-22 15:01:25
wando01,Buoy,1732287620753,SN-PODOC-3833,"{'latitude': 34.38243103027344, 'longitude': 126.73638916015625}","{'value': 15.347908020019531, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 15:00:20.753,2024-11-22 15:00:20
wando01,Buoy,1732287556444,SN-PODOC-3833,"{'latitude': 34.382442474365234, 'longitude': 126.73638916015625}","{'value': 15.338871002197266, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:59:16.444,2024-11-22 14:59:16
wando01,Buoy,1732287492145,SN-PODOC-3833,"{'latitude': 34.382442474365234, 'longitude': 126.73638916015625}","{'value': 15.356766700744629, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:58:12.145,2024-11-22 14:58:12
wando01,Buoy,1732287427854,SN-PODOC-3833,"{'latitude': 34.382442474365234, 'longitude': 126.73638916015625}","{'value': 15.384295463562012, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:57:07.854,2024-11-22 14:57:07
wando01,Buoy,1732287363535,SN-PODOC-3833,"{'latitude': 34.3824462890625, 'longitude': 126.73638916015625}","{'value': 15.326910972595215, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:56:03.535,2024-11-22 14:56:03
wando01,Buoy,1732287299236,SN-PODOC-3833,"{'latitude': 34.3824462890625, 'longitude': 126.73638916015625}","{'value': 15.312058448791504, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:54:59.236,2024-11-22 14:54:59
wando01,Buoy,1732287234913,SN-PODOC-3833,"{'latitude': 34.3824462890625, 'longitude': 126.73638916015625}","{'value': 15.306689262390137, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:53:54.913,2024-11-22 14:53:54
wando01,Buoy,1732287170613,SN-PODOC-3833,"{'latitude': 34.3824462890625, 'longitude': 126.73638916015625}","{'value': 15.31638240814209, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:52:50.613,2024-11-22 14:52:50
wando01,Buoy,1732287106304,SN-PODOC-3833,"{'latitude': 34.3824462890625, 'longitude': 126.73638916015625}","{'value': 15.295654296875, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:51:46.304,2024-11-22 14:51:46
wando01,Buoy,1732287042015,SN-PODOC-3833,"{'latitude': 34.3824462890625, 'longitude': 126.73638916015625}","{'value': 15.288854598999023, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:50:42.015,2024-11-22 14:50:42
wando01,Buoy,1732286977723,SN-PODOC-3833,"{'latitude': 34.3824462890625, 'longitude': 126.73638916015625}","{'value': 15.290017127990723, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:49:37.723,2024-11-22 14:49:37
wando01,Buoy,1732286913406,SN-PODOC-3833,"{'latitude': 34.3824462890625, 'longitude': 126.73638916015625}","{'value': 15.2835750579834, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:48:33.406,2024-11-22 14:48:33
wando01,Buoy,1732286849124,SN-PODOC-3833,"{'latitude': 34.3824462890625, 'longitude': 126.73638916015625}","{'value': 15.285662651062012, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:47:29.124,2024-11-22 14:47:29
wando01,Buoy,1732286784804,SN-PODOC-3833,"{'latitude': 34.382450103759766, 'longitude': 126.73638916015625}","{'value': 15.294550895690918, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:46:24.804,2024-11-22 14:46:24
wando01,Buoy,1732286720505,SN-PODOC-3833,"{'latitude': 34.382450103759766, 'longitude': 126.73638916015625}","{'value': 15.332428932189941, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:45:20.505,2024-11-22 14:45:20
wando01,Buoy,1732286656202,SN-PODOC-3833,"{'latitude': 34.382450103759766, 'longitude': 126.73638916015625}","{'value': 15.4663143157959, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:44:16.202,2024-11-22 14:44:16
wando01,Buoy,1732286591912,SN-PODOC-3833,"{'latitude': 34.382450103759766, 'longitude': 126.73638916015625}","{'value': 15.454205513000488, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:43:11.912,2024-11-22 14:43:11
wando01,Buoy,1732286527593,SN-PODOC-3833,"{'latitude': 34.382450103759766, 'longitude': 126.73638916015625}","{'value': 15.445466995239258, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:42:07.593,2024-11-22 14:42:07
wando01,Buoy,1732286463292,SN-PODOC-3833,"{'latitude': 34.3824462890625, 'longitude': 126.73638916015625}","{'value': 15.454980850219727, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:41:03.292,2024-11-22 14:41:03
wando01,Buoy,1732286398911,SN-PODOC-3833,"{'latitude': 34.3824462890625, 'longitude': 126.73638916015625}","{'value': 15.459186553955078, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:39:58.911,2024-11-22 14:39:58
wando01,Buoy,1732286334544,SN-PODOC-3833,"{'latitude': 34.3824462890625, 'longitude': 126.73639678955078}","{'value': 15.443885803222656, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:38:54.544,2024-11-22 14:38:54
wando01,Buoy,1732286270253,SN-PODOC-3833,"{'latitude': 34.3824462890625, 'longitude': 126.73638916015625}","{'value': 15.433566093444824, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:37:50.253,2024-11-22 14:37:50
wando01,Buoy,1732286205958,SN-PODOC-3833,"{'latitude': 34.3824462890625, 'longitude': 126.73638916015625}","{'value': 15.448389053344727, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:36:45.958,2024-11-22 14:36:45
wando01,Buoy,1732286141642,SN-PODOC-3833,"{'latitude': 34.3824462890625, 'longitude': 126.73638916015625}","{'value': 15.423843383789062, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:35:41.642,2024-11-22 14:35:41
wando01,Buoy,1732286077364,SN-PODOC-3833,"{'latitude': 34.3824462890625, 'longitude': 126.73638916015625}","{'value': 15.413225173950195, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:34:37.364,2024-11-22 14:34:37
wando01,Buoy,1732286013065,SN-PODOC-3833,"{'latitude': 34.382442474365234, 'longitude': 126.73638916015625}","{'value': 15.411465644836426, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:33:33.065,2024-11-22 14:33:33
wando01,Buoy,1732285948764,SN-PODOC-3833,"{'latitude': 34.382442474365234, 'longitude': 126.73638916015625}","{'value': 15.413105964660645, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:32:28.764,2024-11-22 14:32:28
wando01,Buoy,1732285884532,SN-PODOC-3833,"{'latitude': 34.382442474365234, 'longitude': 126.73638916015625}","{'value': 15.415849685668945, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:31:24.532,2024-11-22 14:31:24
wando01,Buoy,1732285820321,SN-PODOC-3833,"{'latitude': 34.3824348449707, 'longitude': 126.73637390136719}","{'value': 15.409557342529297, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:30:20.321,2024-11-22 14:30:20
wando01,Buoy,1732285756077,SN-PODOC-3833,"{'latitude': 34.3824348449707, 'longitude': 126.73637390136719}","{'value': 15.409378051757812, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:29:16.077,2024-11-22 14:29:16
wando01,Buoy,1732285691842,SN-PODOC-3833,"{'latitude': 34.3824348449707, 'longitude': 126.73637390136719}","{'value': 15.409467697143555, 'unit': '°C'}","{'value': 0.0, 'unit': 'mg/L'}","{'value': 0.0, 'unit': '%'}",0.0,2024-11-22 14:28:11.842,2024-11-22 14:28:11
